num,category,news
1219,2,도쿄올림픽 개회식 중계 논란에 MBC가 사과했다. .. ..MBC는 24일 오전 공식입장을 통해 ..”23일 밤 도쿄 올림픽 개회식을 중계방송하면서 국가 소개 영상과 자막에 일부 부적절한 사진과 표현을 사용했다“며 ..”해당 국가 국민과 시청자 여러분께 다시 한 번 정중히 사과 드린다“고 고개를 숙였다. .. ..이어 ..”문제의 영상과 자막은 개회식에..
1220,7,"2020 도쿄올림픽 첫 메달을 한국 사격 국가대표 선수들이 차지할 가능성이 커졌다. ..사격 국가대표 박희문(20·우리은행)과 권은지(19·울진군청)는 24일 일본 도쿄 아사카 사격장에서 열린 도쿄올림픽 여자 10ｍ 공기소총 본선을 각각 2위, 4위로 통과해 결선에 진출했다. ..박희문은 6시리즈(60발·만점 654점) 합계 631.7점, 권은지는 합계.."
1221,#VALUE!,"오사카 나오미, 레냐 불룸, 메건 더 스탤리언... 직업이 테니스선수, 배우, 래퍼다... 55년의 역사를 자랑하는 스포츠 일러스트레이티드(Sports Illustrated, 이하 SI) 수영복 특집판이 변신을 시도했다... 올해 SI는 기존의 슈퍼모델이 아닌 대중스타를 커버로 내세워 새로운 트렌드에 대응했다... 지난해에는 미스 유니버스 출신 할리우드.."
1222,7,"[아시아경제 류태민 기자] 2020 도쿄올림픽 여자 사격 10m 공기소총에서 권은지(19·울진군청)와 박희문(20·우리은행)이 메달 획득에 실패했다... .. .. .. ..권은지와 박희문은 24일 일본 도쿄 아사카 사격장에서 열린 도쿄올림픽 여자 10ｍ 공기소총 결선에서 각각 7위, 8위를 차지했다... 8명이 출전하는 사격 결선은 24발 중 11번째.."
1223,7,2020 도쿄올림픽 여자 펜싱 메달권으로 기대를 받던 최인정(계룡시청)과 강영미(광주광역시 서구청)가 첫 판인 32강전에서 패배하며 허무하게 무너졌다... .. .. .. ..최인정은 24일 일본 지바의 마쿠하리 메세에서 열린 도쿄올림픽 개인전 32강에서 아이자나트 무르타자에바(ROC)에게 11-15로 패했다... .. .. .. ..세계랭킹 2위 최인..
1224,4,개그맨 유재석(사진)이 코로나19(신종 코로나바이러스 감염증) 검사 결과 음성 판정을 받았다... .. .. .. ..앞서 유재석은 출연 중인 tvN 예능 ..‘유 퀴즈 온 더 블럭’의 스태프가 지난 23일 코로나19 확진 판정을 받음에 따라 자가격리에 들어갔다... .. .. .. ..소속사인 안테나는 24일 ..“코로나19 검사 결과 유재석은 오늘(..
1225,7,[헤럴드경제=홍석희 기자] 2020 도쿄 올림픽에서 처음 도입된 양궁 혼성 경기 단체전에서 김제덕·안산 팀이 8강에 진출했다... .. .. .. .. 한국 양궁 대표팀의 김제덕과 안산은 24일 일본 도쿄의 유메노시마공원 양궁장에서 열린 혼성전 첫 경기 16강전에서 방글라데시 루만 샤나와 디야 시디크 팀을 누르고 8강에 진출했다... .. .. .. ..
1226,7,2020 도쿄올림픽 첫 금메달은 중국 양첸(21)이 차지했다... .. .. .. .. 양첸은 24일 일본 도쿄 아사카 사격장에서 열린 도쿄올림픽 여자 10ｍ 공기소총 결선에서 251.8점을 얻어 251.1점의 아나스타시아 갈라시나(러시아올림픽위원회·ROC)를 제치고 우승했다... .. .. .. .. 도쿄올림픽 33개 정식 종목의 339개의 금메달 중..
1227,7,종주국을 대표하는 태권 전사 심재영(26·춘천시청)과 장준(21·한국체대)이 생애 첫 올림픽을 산뜻하게 시작했다... .. .. .. .. 심재영은 24일 일본 지바현 마쿠하리 메세 A홀에서 열린 2020 도쿄올림픽 태권도 경기 첫날 여자 49㎏급 16강전에서 우마이마 엘 부슈티(모로코)를 19-10으로 눌렀다... .. .. .. .. 2분씩 3라운드..
1228,7,도쿄올림픽 양궁 3관왕을 각각 노리는 대표팀 막내 김제덕(17·경북일고)과 안산(20·광주여대)이 상쾌하게 출발했다... .. .. .. ..김제덕과 안산은 24일 일본 도쿄 유메노시마 공원 양궁장에서 열린 혼성단체전 16강에서 방글라데시의 디야 시디크-루만 샤나를 6대0(38-30 35-33 39-38)으로 꺾고 8강에 올랐다... 혼성단체전은 남녀 ..
1229,7,유도 여자 경량급 간판 강유정(25)이 깜짝 삭발로 도쿄올림픽 메달 의지를 다졌다... .. .. .. .. 24일 도쿄 일본 무도관에서 열리는 2020 도쿄올림픽 유도 여자 48㎏급에 출전하는 강유정은 머리를 하얗게 밀었다... 그는 전날 계체 통과를 위해 마지막 체중 감량을 하다 머리카락까지 다 깎았다... .. .. .. .. 그는 보통 대회 앞두..
1230,7,2020 도쿄 올림픽에서 처음 도입된 양궁 혼성 경기 단체전에서 한국 대표팀이 8강에 진출하면서 금메달 사냥에 성공할 가능성이 커졌다... .. .. .. ..한국 양궁 대표팀의 김제덕(경북일고)과 안산(광주여대)은 24일 일본 도쿄의 유메노시마공원 양궁장에서 열린 혼성전 첫 경기 16강전에서 루만 샤나-디야 시디크 조(방글라데시)를 6-0(38-30 ..
1231,7,“금메달을 딸 자신이 있어요.” .. .. .. .. 23일 오전 11시경 일본 도쿄도 고토구의 아리아케 테니스 경기장 내에 위치한 스트레칭 훈련장... 남자 테니스 세계랭킹 1위 노바크 조코비치(34·세르비아)는 30분간 스트레칭을 마친 뒤 본보 기자와 단독으로 만나 ..“금메달을 딸 자신이 있느냐”는 질문에 이같이 답했다... 조코비치는 24일 우고..
1232,7,종주국 한국 태권도의 경량급 강자 장준(21)이 도쿄올림픽 첫판에서 마지막 3라운드를 끝내기도 전에 20점 차이로 상대를 앞질러 점수 차 승리를 거뒀다... 생애 처음으로 경험하는 올림픽에서 시작부터 압도적인 기량 차이를 보여준 장준은 이제 몸이 풀린 듯 ..“개운하다”고 말했다... .. .. .. ..장준은 24일 일본 지바 마쿠하리메세 A홀에서 열..
1233,2,MBC가 2020 도쿄올림픽 개막식 생중계 과정에서 각국 선수단 소개에 부적절한 사진과 문구를 사용해 논란이 되고 있다... .. .. .. .. 지난 23일 MBC는 일본 도쿄 신주쿠 국립경기장에서 열린 개막식을 중계했다... 그러나 당시 입장하는 국가들을 소개하는 과정에서 일부 참가국 소개 자료에 쓰인 사진과 자막이 문제가 됐다... .. .. ..
1234,7,"29년 만의 올림픽 메달을 노리던 한국 여자소총의 권은지(19·울진군청)와 박희문(20·우리은행)이 아쉽게 메달을 쏘지 못했다. ..권은지와 박희문은 24일 일본 도쿄 아사카 사격장에서 열린 2020 도쿄올림픽 여자 10ｍ 공기소총 결선에서 각각 7위(145.5점), 8위(119.1점)를 기록했다. ..8명이 출전하는 사격 결선은 24발 중 11번째 총.."
1235,2,"[아시아경제 류태민 기자] 한국 탁구의 이상수-전지희 조가 이집트를 꺾고 2020 도쿄올림픽 혼합복식 8강에 올랐다... .. .. .. ..이상수(삼성생명)-전지희(포스코에너지) 조는 24일 일본 도쿄체육관에서 열린 혼합복식 16강전에서 이집트의 오마르 아사르-디나 메슈리프 조를 41분만에 4-1(9-11, 11-3, 11-5, 11-7, 11-8)로.."
1236,7,계체 통과를 위해 삭발 투혼까지 보인 여자 유도 48kg급 강유정(순천시청)이 32강전에서 탈락의 고배를 마셨다... .. .. .. ..강유정은 24일 일본 도쿄 지요다구 일본무도관에서 열린 도쿄올림픽 유도 여자 48㎏급 스탄가르 마루사(슬로베니아)와 32강전에서 허무하게 패했다... .. .. .. ..그는 경기 시작 27초 만에 배대뒤치기로 절반을..
1237,7,[아시아경제 류태민 기자] 펜싱 남자 사브르 세계랭킹 1위 오상욱(성남시청)이 2020 도쿄올림픽 첫 경기에서 압도적인 기량으로 승리를 거뒀다... .. .. .. ..오상욱은 24일 일본 지바의 마쿠하리 메세에서 열린 대회 남자 사브르 개인전 32강에서 앤드루 매키위츠(미국)를 15-7로 제압하고 16강에 올랐다... 오상욱은 2년째 남자 사브르 개인..
1238,7,진종오(42·서울시청)기 2020 도쿄올림픽 첫 경기에서 마스크를 쓰고 총을 쐈다... .. .. .. .. 24일 진종오는 일본 도쿄 아사카 사격장에서 열린 도쿄올림픽 남자 10ｍ 공기권총 본선에 마스크를 쓰고 사대에 올랐다... .. .. .. .. 도쿄올림픽 조직위원회는 사격 권총 경기에서 본선에서는 마스크 착용 여부를 선수 판단에 맡겼다... 그..
1239,7,도쿄올림픽 개막식에 ..‘욱일기 코드’가 숨어있다는 의혹이 제기됐다... 선수들 이동 경로로 초대형 욱일기를 형상화했다는 의혹 제기다... 전 세계 선수 한 명 한 명을 모아 대형 욱일기 형태를 만들었다는 의미를 담은 의혹 제기다... .. .. .. .. 인터넷 커뮤니티 클리앙에는 24일 ..‘올림픽 개막식에 전범기라니’라는 제목의 게시물이 올라왔다...
1240,2,지난 23일 저녁에 열린 2020 도쿄올림픽 개회식과 관련해 해외 팬들이 실망했다는 외신 보도가 나왔다. ..이번 개회식은 시종일관 차분한 분위기 속에서 진행됐다... 코로나19로 세계가 어려운 상황임을 고려해 잔치 분위기 연출을 절제한 것으로 보인다. ..이번 개막식은 코로나19 여파로 무관중으로 개최됐다... 이에 각국 선수단이 도쿄 신주쿠 국립경기..
1241,7,24일 도쿄 마쿠하리 메세 A홀에서 열린 도쿄올림픽 남자 태권도 58㎏급 16강 경기에서 한국 장준이 필리핀 커트브라이언을 상대로 시원한 발차기 공격을 하고 있다. 2021.7.24 연합뉴스
1242,7,여자 펜싱 에페 막내 송세라(28·부산광역시청)가 16강에 진출했다... ..[사진=연합뉴스] .. .. .. ..? 펜싱 여자 에페 국가대표 최인정이 24일 일본 마쿠하리메세홀에서 아이자나트 무르타자에바(ROC)와 도쿄올림픽 개인전 32강 중 땀을 닦고 있다... 최인정은 11-15로 패했다... ..[사진=연합뉴스] .. .. .. .. .. ..송..
1243,7,"[헤럴드경제] ..'사격 황제' 진종오(42·서울시청)가 남자 10ｍ 공기권총 결선 진출에 실패하고, 김모세(23·국군체육부대)가 결선에 진출했다... .. .. .. .. 진종오는 24일 일본 도쿄 아사카 사격장에서 열린 2020 도쿄올림픽 사격 남자 10ｍ 공기권총 본선에서 576점(평균 9.600점)으로 15위에 그쳤다... .. .. .. .. .."
1244,7,"유도 남자 60kg급 간판 김원진(29·안산시청)이 도쿄올림픽 4강 진출에 실패해 패자부활전으로 밀려났다... .. .. .. ..김원진은 24일 일본 도쿄 부도칸(무도관)에서 열린 도쿄올림픽 유도 남자 60g급 8강전에서 엘도스 스메토프(29·카자흐스탄)에게 한판패를 당했다... 김원진은 남자 유도 60kg 세계 랭킹 9위, 스메토프는 5위다... .."
1245,7,[아시아경제 류태민 기자] 여자 태권도 49㎏급 심재영(26·수원시청)이 8강전에서 일본선수에게 덜미를 잡히며 아쉽게 패했다... .. .. .. ..심재영은 24일 일본 지바현 마쿠하리 메세 A홀에서 열린 2020 도쿄올림픽 태권도 경기 첫날 여자 49㎏급 8강전에서 일본의 야마다 미유(28)에게 7-16으로 졌다... 이로써 심재영은 4강 진출에 실..
1246,7,'사격 황제' 진종오가 도쿄올림픽 남자 10m 공기권총 결선에 진출하지 못했다... .. .. .. ..진종오는 24일 일본 도쿄 아사카 사격장에서 열린 도쿄올림픽 남자 10ｍ 공기권총 본선에서 합계 576점을 기록해 15위에 이름을 올렸다... 결선에는 본선 상위 8명의 선수만 출전할 수 있다... .. .. .. ..함께 출전한 김모세(국군체육부대)..
1247,7,'사격 황제' 진종오(42)가 2020 도쿄올림픽 남자 10m 공기권총에서 조기 탈락했다... .. .. .. ..진종오는 24일 일본 도쿄 아사카 사격장에서 열린 대회 사격 남자 10m 공기권총 본선에서 576점(평균 9.600점)을 쏴 15위에 그쳐 8위까지 주어지는 결선행 티켓을 놓쳤다... .. .. .. ..10m 공기권총은 진종오가 2008년..
1248,1,"이승기가 ..‘라우드’에서 ..‘슈퍼 에이전트’로 등장한다. ..이승기는 오늘(24일) 방송되는 SBS 월드와이드 보이그룹 프로젝트 ..‘LOUD:라우드’(이하 ..‘라우드’)에 전격 합류한다... 오디션 프로그램에서 ..‘슈퍼에이전트’ 역할은 사실상 전무후무한 만큼 JYP, PSY와는 또 다른 역할로 새로운 긴장감을 불어넣을 예정이다... .. ..제.."
1249,7,극적으로 도쿄행 티켓을 따내며 5번째 올림픽에 도전한 진종오가 아쉽게 본선에 탈락했다. ..진종오는 24일 일본 도쿄 아사카 사격장에서 열린 2020 도쿄올림픽 사격 남자 10ｍ 공기권총 본선에서 576점(평균 9.600점)으로 전체 15위에 그쳤다... 결선 진출은 8위까지다... 김모세는 579점(평균 0.9650)을 쏘며 6위로 결선 진출에 성공했..
1250,7,진종오(42)가 남자 10ｍ 공기권총 메달 획득에 실패했다... .. .. .. ..진종오는 24일 일본 도쿄 아사카 사격장에서 열린 2020 도쿄올림픽 사격 남자 10ｍ 공기권총 본선에서 576점(평균 9.600점)으로 15위에 그쳤다... 결선에 진출할 수 있는 자격은 본선 8위 안에 들어야 주어진다... .. .. .. ..김모세(23)는 579점..
1251,7,도쿄올림픽 첫날부터 메달 주자들의 초반 탈락 소식이 이어지는 가운데 한일전에서도 기세를 내주고 있다... .. ..심재영(26·춘천시청)은 24일 일본 지바현 마쿠하리 메세 A홀에서 열린 2020도쿄올림픽 태권도 여자 49kg급 8강전에서 일본의 야마다 미유에게 7대16으로 졌다... 2라운드까지 8점을 일방적으로 빼앗기며 승기를 내준 심재영은 3라운드..
1252,7,중국 사격의 신성 양첸이 2020 도쿄올림픽 1호 금메달의 주인공이 됐다... .. .. .. ..양첸은 24일 일본 도쿄 아사카 사격장에서 열린 도쿄올림픽 여자 10ｍ 공기소총 결선에서 251.8점으로 우승했다... 메달 색깔은 마지막 한 발에서 갈렸다... 양첸은 스물세 발까지 아나스타시아 갈라시나(러시아올림픽위원회)에 0.2점 차로 뒤졌다... 하..
1253,2,남자 사브르의 오상욱(성남시청)과 김정환(국민체육진흥공단)이 올림픽 메달을 향한 순항을 이어갔다... .. .. .. ..세계랭킹 1위인 오상욱은 24일 일본 지바 미쿠하리 메세 B홀에서 열린 2020 도쿄올림픽 펜싱 남자 사브르 개인전 16강에서 아메드 모하메드(이집트)를 15-9로 제치고 8강에 진출했다... 2피리어드에서 3연속 실점하며 잠시 흔들..
